1430, 3.3674825174825176, 1.8433566433566433, 58.382517482517486
956, 3.6051255230125525, 1.8389121338912133, 38.67782426778243
907, 3.551267916207277, 1.898566703417861, 43.55567805953694
436, 3.5137614678899083, 1.7591743119266054, 32.924311926605505
364, 3.269230769230769, 1.9285714285714286, 24.25824175824176
350, 3.2985714285714285, 1.7142857142857142, 34.177142857142854
332, 3.549698795180723, 1.786144578313253, 26.424698795180724
180, 3.408333333333333, 1.6666666666666667, 34.9
105, 3.433333333333333, 1.6857142857142857, 17.866666666666667
1077, 3.4368616527390903, 1.8848653667595172, 255.06035283194058
786, 3.49618320610687, 1.4860050890585241, 122.53435114503817
501, 3.5728542914171655, 1.564870259481038, 141.53493013972056
485, 3.5309278350515463, 1.6144329896907217, 145.4144329896907
419, 3.476133651551313, 1.568019093078759, 124.86873508353221
376, 3.511968085106383, 1.449468085106383, 113.49202127659575
348, 3.32183908045977, 1.4454022988505748, 77.49712643678161
337, 3.363501483679525, 1.4629080118694362, 88.95548961424332
188, 3.476063829787234, 1.3936170212765957, 83.1063829787234
456, 3.4703947368421053, 1.5021929824561404, 122.6030701754386
454, 3.392070484581498, 1.394273127753304, 80.10132158590308
370, 3.4905405405405405, 1.5837837837837838, 113.92972972972973
361, 3.3545706371191137, 1.3573407202216066, 65.08587257617728
335, 3.4835820895522387, 1.5582089552238807, 111.2089552238806
315, 3.3190476190476192, 1.3492063492063493, 77.13015873015873
276, 3.3532608695652173, 1.3478260869565217, 50.71376811594203
159, 3.2169811320754715, 1.4654088050314464, 65.20754716981132
51, 3.2549019607843137, 1.5098039215686274, 43.90196078431372
315, 3.46984126984127, 1.6571428571428573, 80.97142857142858
221, 3.3009049773755654, 1.6108597285067874, 48.171945701357465
218, 3.4426605504587156, 1.5275229357798166, 79.62844036697248
188, 3.2632978723404253, 1.4414893617021276, 43.840425531914896
169, 3.275147928994083, 1.5502958579881656, 53.66863905325444
163, 3.2392638036809815, 1.3803680981595092, 34.030674846625764
155, 3.2129032258064516, 1.4129032258064516, 28.44516129032258
152, 3.2302631578947367, 1.5460526315789473, 69.92763157894737
60, 3.341666666666667, 1.5, 43.71666666666667
353, 3.5538243626062322, 1.7223796033994334, 73.30028328611898
295, 3.5796610169491525, 1.5254237288135593, 58.78983050847457
230, 3.541304347826087, 1.6521739130434783, 62.36521739130435
219, 3.547945205479452, 1.5159817351598173, 58.32420091324201
177, 3.5649717514124295, 1.6101694915254237, 72.78531073446328
127, 3.2874015748031495, 1.5354330708661417, 39.63779527559055
116, 3.2801724137931036, 1.6724137931034482, 42.11206896551724
51, 3.5980392156862746, 1.6274509803921569, 25.352941176470587
32, 3.46875, 1.71875, 29.3125
271, 3.857933579335793, 1.8929889298892988, 23.789667896678967
232, 3.8663793103448274, 1.978448275862069, 19.71551724137931
221, 3.757918552036199, 1.8506787330316743, 25.39366515837104
86, 3.7790697674418605, 1.941860465116279, 11.093023255813954
62, 3.903225806451613, 1.7419354838709677, 16.774193548387096
53, 3.792452830188679, 1.9056603773584906, 13.18867924528302
52, 3.9903846153846154, 1.6730769230769231, 11.788461538461538
30, 3.6666666666666665, 1.9, 6.633333333333334
23, 3.5869565217391304, 1.9130434782608696, 8.08695652173913
257, 3.5252918287937742, 1.6848249027237354, 75.05447470817121
124, 3.4556451612903225, 1.5080645161290323, 41.20967741935484
104, 3.5961538461538463, 1.6634615384615385, 45.36538461538461
94, 3.5319148936170213, 1.4042553191489362, 34.297872340425535
86, 3.808139534883721, 1.5116279069767442, 49.03488372093023
79, 3.3797468354430378, 1.3924050632911393, 21.11392405063291
78, 3.1474358974358974, 1.4487179487179487, 26.102564102564102
62, 3.1451612903225805, 1.4193548387096775, 22.370967741935484
48, 3.3854166666666665, 1.4791666666666667, 23.4375
153, 3.212418300653595, 1.7450980392156863, 33.1764705882353
141, 3.5531914893617023, 1.6382978723404256, 22.70921985815603
123, 3.3821138211382116, 1.6585365853658536, 20.577235772357724
113, 3.5929203539823007, 1.7699115044247788, 22.168141592920353
112, 3.5223214285714284, 1.7321428571428572, 31.553571428571427
87, 3.218390804597701, 1.8850574712643677, 23.7816091954023
84, 3.4285714285714284, 1.6904761904761905, 27.083333333333332
81, 3.3395061728395063, 1.7530864197530864, 26.22222222222222
76, 3.5065789473684212, 1.763157894736842, 22.25
171, 3.324561403508772, 1.432748538011696, 62.69590643274854
161, 3.3975155279503104, 1.3975155279503106, 73.93167701863354
115, 3.265217391304348, 1.434782608695652, 67.68695652173913
97, 3.304123711340206, 1.3917525773195876, 56.81443298969072
93, 3.306451612903226, 1.4946236559139785, 77.43010752688173
83, 3.1987951807228914, 1.4819277108433735, 48.8433734939759
69, 3.253623188405797, 1.4057971014492754, 64.14492753623189
64, 3.375, 1.421875, 56.359375
24, 3.2083333333333335, 1.375, 54.625
191, 3.667539267015707, 2.183246073298429, 22.56020942408377
158, 3.901898734177215, 2.0569620253164556, 15.60126582278481
92, 3.6684782608695654, 2.0652173913043477, 20.47826086956522
88, 3.8806818181818183, 1.9431818181818181, 14.125
58, 3.706896551724138, 1.8793103448275863, 12.120689655172415
42, 3.8214285714285716, 1.7142857142857142, 11.071428571428571
36, 3.888888888888889, 2.111111111111111, 13.694444444444445
30, 3.783333333333333, 2.2333333333333334, 16.1
24, 3.5833333333333335, 2.3333333333333335, 11.541666666666666
184, 3.4592391304347827, 1.4782608695652173, 46.630434782608695
162, 3.5771604938271606, 1.654320987654321, 66.05555555555556
89, 3.6235955056179776, 1.5730337078651686, 91.56179775280899
86, 3.5755813953488373, 1.5930232558139534, 69.55813953488372
73, 3.2534246575342465, 1.5068493150684932, 42.054794520547944
66, 3.3181818181818183, 1.5757575757575757, 42.333333333333336
56, 3.375, 1.3928571428571428, 28.607142857142858
26, 3.519230769230769, 1.5384615384615385, 66.92307692307692
19, 3.5526315789473686, 1.368421052631579, 30.31578947368421
95, 3.3526315789473684, 1.8105263157894738, 42.38947368421053
79, 3.348101265822785, 1.6329113924050633, 39.721518987341774
75, 3.1266666666666665, 1.76, 46.50666666666667
70, 3.2071428571428573, 1.7285714285714286, 31.6
68, 3.088235294117647, 1.7794117647058822, 43.279411764705884
50, 3.23, 1.48, 32.02
47, 3.1808510638297873, 1.702127659574468, 43.46808510638298
39, 3.1666666666666665, 1.8205128205128205, 43.94871794871795
35, 3.442857142857143, 1.8285714285714285, 55.371428571428574
